@relation InstanceResultListener

@attribute Key_Dataset {'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1'}
@attribute Key_Run {1,2}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.NNge,weka.classifiers.trees.RandomForest,weka.classifiers.trees.J48,weka.classifiers.bayes.NaiveBayes,weka.classifiers.bayes.HMM,weka.classifiers.lazy.IBk,weka.classifiers.lazy.LocalKnn}
@attribute Key_Scheme_options {'-G 5 -I 5','-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1','-C 0.25 -M 2','','\"-S 6\" \"-I 0.01\" \"-C FULL\" -Dfalse -Lfalse -Rfalse','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-M 1 -W 2 -L 100 -O -V 2'}
@attribute Key_Scheme_version_ID {4084742275553788972,1116839470751428698,-217733168393644444,5995231201785697655,1959669739718119361,-3080186098777067172,1}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 31\nSize of the tree: 61\n'}
@attribute measureOutOfBagError numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,10,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2500,277,269,8,0,97.111913,2.888087,0,0.956671,0.019254,0.138758,4.332952,29.437426,438.971584,8592,-8153.028416,1.584735,31.018051,-29.433316,421.575365,1.521933,26603.834355,0.989362,93,0.010929,2,0.989071,181,0.010638,1,0.978947,0.989362,0.984127,0.97594,0.989216,0.972143,0.971119,0.014395,0.985605,0.028881,0.971077,0.971119,0.971079,0.95673,0.978362,0.952697,0.970985,0.971119,0.444,0.022,0.430515,0.021933,430.515,21.933,2348550,2079451,236584,97.111913,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,1,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2499,278,272,6,0,97.841727,2.158273,0,0.967618,0.014388,0.119952,3.23815,25.448778,440.521372,6444,-6003.478628,1.584609,23.179856,-21.595247,427.463066,1.537637,26975.148007,0.989474,94,0.005464,1,0.994536,182,0.010526,1,0.989474,0.989474,0.989474,0.984009,0.992005,0.982655,0.978417,0.01065,0.98935,0.021583,0.978417,0.978417,0.978417,0.967767,0.983884,0.964516,0.978212,0.978417,0.434,0.023,0.432513,0.022397,432.513,22.397,2377915,2078622,237413,97.841727,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,2,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2499,278,271,7,0,97.482014,2.517986,0,0.962226,0.016787,0.129563,3.777842,27.487822,440.521372,7518,-7077.478628,1.584609,27.043165,-25.458556,425.331315,1.529969,26840.623405,0.978947,93,0,0,1,183,0.021053,2,1,0.978947,0.989362,0.984055,0.989474,0.986142,0.97482,0.012399,0.987601,0.02518,0.975092,0.97482,0.974899,0.962444,0.98121,0.959006,0.974768,0.97482,0.445,0.019,0.42825,0.018666,428.25,18.666,2335135,2078622,237413,97.482014,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,3,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2499,278,272,6,0,97.841727,2.158273,0,0.967605,0.014388,0.119952,3.23815,25.448778,440.521372,6444,-6003.478628,1.584609,23.179856,-21.595247,427.405228,1.537429,26971.498146,1,95,0.021858,4,0.978142,179,0,0,0.959596,1,0.979381,0.968825,0.989071,0.959596,0.978417,0.011,0.989,0.021583,0.978831,0.978417,0.97832,0.967967,0.983709,0.964522,0.978179,0.978417,0.388,0.017,0.387257,0.017421,387.257,17.421,2341101,2078622,237413,97.841727,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,4,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2499,278,274,4,0,98.561151,1.438849,0,0.978414,0.009592,0.09794,2.158767,20.77884,440.521372,4296,-3855.478628,1.584609,15.453237,-13.868628,431.827182,1.553335,27250.546505,1,95,0.005464,1,0.994536,182,0,0,0.989583,1,0.994764,0.992056,0.997268,0.989583,0.985612,0.007033,0.992967,0.014388,0.985884,0.985612,0.985612,0.978674,0.989289,0.976387,0.985464,0.985612,0.395,0.018,0.394142,0.018359,394.142,18.359,2363115,2078622,237413,98.561151,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,5,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2499,278,273,5,0,98.201439,1.798561,0,0.973013,0.01199,0.109501,2.698459,23.23145,440.521372,5370,-4929.478628,1.584609,19.316547,-17.731938,429.637594,1.545459,27112.372043,1,95,0.010929,2,0.989071,181,0,0,0.979381,1,0.989583,0.984214,0.994536,0.979381,0.982014,0.008987,0.991013,0.017986,0.982084,0.982014,0.981974,0.973141,0.986514,0.970316,0.981874,0.982014,0.478,0.026,0.476743,0.025489,476.743,25.489,2408515,2078622,237413,98.201439,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,6,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2499,278,275,3,0,98.920863,1.079137,0,0.98381,0.007194,0.084819,1.619075,17.995004,440.521372,3222,-2781.478628,1.584609,11.589928,-10.005319,433.995383,1.561134,27387.37125,1,95,0,0,1,183,0,0,1,1,1,1,1,1,0.989209,0.005252,0.994748,0.010791,0.989249,0.989209,0.989209,0.983936,0.991978,0.982186,0.98907,0.989209,0.475,0.026,0.465593,0.02506,465.593,25.06,2382941,2078622,237413,98.920863,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,7,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2499,278,273,5,0,98.201439,1.798561,0,0.973017,0.01199,0.109501,2.698325,23.230158,440.566506,5370,-4929.433494,1.584772,19.316547,-17.731775,429.697656,1.545675,27116.461697,0.989474,94,0.005464,1,0.994536,182,0.010526,1,0.989474,0.989474,0.989474,0.984009,0.992005,0.982655,0.982014,0.008927,0.991073,0.017986,0.982014,0.982014,0.982014,0.973088,0.986544,0.970346,0.981919,0.982014,0.489,0.041,0.473511,0.040535,473.511,40.535,2424797,2078622,237413,98.201439,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,8,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2500,277,270,7,0,97.472924,2.527076,0,0.962075,0.016847,0.129797,3.791464,27.537262,438.940886,7518,-7079.059114,1.584624,27.140794,-25.55617,423.670398,1.529496,26735.835986,0.989474,94,0.010989,2,0.989011,180,0.010526,1,0.979167,0.989474,0.984293,0.97606,0.989242,0.97247,0.974729,0.012745,0.987255,0.025271,0.975557,0.974729,0.97473,0.96262,0.980992,0.958851,0.974602,0.974729,0.465,0.024,0.460649,0.024256,460.649,24.256,2346440,2079451,236584,97.472924,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,9,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2500,277,270,7,0,97.472924,2.527076,0,0.962098,0.016847,0.129797,3.791333,27.53619,438.971584,7518,-7079.028416,1.584735,27.140794,-25.556059,423.802537,1.529973,26744.381775,0.978723,92,0,0,1,183,0.021277,2,1,0.978723,0.989247,0.983942,0.989362,0.985944,0.974729,0.012337,0.987663,0.025271,0.975339,0.974729,0.974808,0.962505,0.981196,0.959049,0.974677,0.974729,0.483,0.028,0.478349,0.028097,478.349,28.097,2379744,2079451,236584,97.472924,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',2,10,weka.classifiers.rules.NNge,'-G 5 -I 5',4084742275553788972,20170922.1405,2500,277,272,5,0,98.194946,1.805054,0,0.97291,0.012034,0.109698,2.708095,23.272328,438.971584,5370,-4931.028416,1.584735,19.386282,-17.801547,428.022143,1.545206,27010.663186,1,94,0.016393,3,0.983607,180,0,0,0.969072,1,0.984293,0.976312,0.991803,0.969072,0.981949,0.009212,0.990788,0.018051,0.982436,0.981949,0.981815,0.973306,0.986368,0.970251,0.981694,0.981949,0.502,0.029,0.497468,0.027629,497.468,27.629,2370278,2079451,236584,98.194946,33.333333,?,?,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,275,3,0,98.920863,1.079137,0,0.983811,0.025803,0.086089,5.806594,18.262687,440.597205,20.204138,420.393066,1.584882,0.072677,1.512205,421.766019,1.517144,26616.134695,1,94,0,0,1,184,0,0,1,1,1,1,1,1,0.989209,0.005367,0.994633,0.010791,0.989245,0.989209,0.989208,0.983891,0.999526,0.998997,0.989128,0.989209,1.249,0.046,1.200388,0.038755,1200.388,38.755,944727,2078622,237413,100,39.328537,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,277,1,0,99.640288,0.359712,0,0.994603,0.018177,0.05448,4.090863,11.558434,440.521372,12.60047,427.920902,1.584609,0.045325,1.539284,428.110763,1.539967,27016.021088,0.989474,94,0,0,1,183,0.010526,1,1,0.989474,0.994709,0.992016,1,1,0.996403,0.001808,0.998192,0.003597,0.996441,0.996403,0.996403,0.994587,1,1,0.996454,0.996403,0.729,0.011,0.686726,0.010461,686.726,10.461,961546,2078622,237413,100,38.609113,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,276,2,0,99.280576,0.719424,0,0.989204,0.027386,0.089983,6.163279,19.090542,440.521372,22.759133,417.762239,1.584609,0.081867,1.502742,420.291541,1.51184,26522.587403,1,95,0.010929,2,0.989071,181,0,0,0.979381,1,0.989583,0.984214,0.999684,0.999324,0.992806,0.003735,0.996265,0.007194,0.992954,0.992806,0.992803,0.989299,0.99949,0.998988,0.992782,0.992806,0.799,0.007,0.751411,0.007636,751.411,7.636,941394,2078622,237413,100,40.047962,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,274,4,0,98.561151,1.438849,0,0.978408,0.031966,0.096366,7.194091,20.444732,440.521372,24.559222,415.96215,1.584609,0.088343,1.496267,416.765381,1.499156,26300.068304,1,95,0.010929,2,0.989071,181,0,0,0.979381,1,0.989583,0.984214,0.999827,0.999669,0.985612,0.007351,0.992649,0.014388,0.98576,0.985612,0.985609,0.978488,0.999543,0.99912,0.985614,0.985612,0.764,0.01,0.737124,0.009719,737.124,9.719,925400,2078622,237413,100,41.127098,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,277,1,0,99.640288,0.359712,0,0.994603,0.021055,0.068714,4.738493,14.578174,440.521372,15.380362,425.14101,1.584609,0.055325,1.529284,425.846816,1.531823,26873.15422,1,95,0,0,1,183,0,0,1,1,1,1,1,1,0.996403,0.001808,0.998192,0.003597,0.996441,0.996403,0.996402,0.994659,0.999691,0.99939,0.996355,0.996403,0.674,0.008,0.664819,0.008107,664.819,8.107,943143,2078622,237413,100,38.2494,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,274,4,0,98.561151,1.438849,0,0.978407,0.025468,0.093849,5.731526,19.910857,440.521372,21.127634,419.393738,1.584609,0.075999,1.508611,420.768588,1.513556,26552.691574,0.989474,94,0.010929,2,0.989071,181,0.010526,1,0.979167,0.989474,0.984293,0.976105,0.999712,0.999458,0.985612,0.007351,0.992649,0.014388,0.985838,0.985612,0.985587,0.978549,0.99971,0.999433,0.985569,0.985612,0.676,0.013,0.669696,0.012655,669.696,12.655,920065,2078622,237413,100,39.208633,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2499,278,271,7,0,97.482014,2.517986,0,0.962229,0.030288,0.107753,6.816306,22.860738,440.521372,28.044162,412.47721,1.584609,0.100878,1.483731,417.109202,1.500393,26321.765208,0.989474,94,0,0,1,183,0.010526,1,1,0.989474,0.994709,0.992016,0.999425,0.998908,0.97482,0.012227,0.987773,0.02518,0.975242,0.97482,0.9749,0.962645,0.998444,0.996925,0.974616,0.97482,0.716,0.008,0.704038,0.008236,704.038,8.236,918063,2078622,237413,100,40.167866,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2500,277,272,5,0,98.194946,1.805054,0,0.972919,0.027846,0.095782,6.266748,20.320879,438.940886,22.00651,416.934376,1.584624,0.079446,1.505178,417.859673,1.508519,26369.148607,1,95,0,0,1,182,0,0,1,1,1,1,1,1,0.981949,0.008803,0.991197,0.018051,0.981989,0.981949,0.98195,0.97314,0.999457,0.998845,0.981684,0.981949,0.671,0.006,0.656383,0.005351,656.383,5.351,935058,2079451,236584,100,39.831528,?,-1,?,?,?
'Sound_Gestures: -C 2-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,1',1,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20170922.1405,2500,277,274,3,0,98.916968,1.083032,0,0.983751,0.02633,0.091106,5.925517,19.328838,438.940886,20.777242,418.163643,1.584624,0.075008,1.509616,419.073326,1.5129,26445.736484,1,95,0,0,1,182,0,0,1,1,1,1,1,1,0.98917,0.00527,0.99473,0.01083,0.989209,0.98917,0.98917,0.983893,0.999563,0.999102,0.989011,0.98917,0.683,0.011,0.674943,0.009909,674.943,9.909,925158,2079451,236584,100,39.711191,?,-1,?,?,?
