@relation 'Sound_Gestures: -C 2'
@attribute 'gesture' {'tap', 'slap', 'stroke', 'tickle'}
@attribute 'place' {'head', 'left_arm', 'right_arm'}
@attribute 'pitchFFT_1' numeric
@attribute 'pitchFFTMin_1' numeric
@attribute 'pitchFFTMax_1' numeric
@attribute 'pitchFFTDif_1' numeric
@attribute 'pitchAutocorrelation_1' numeric
@attribute 'pitchAutocorrelationMin_1' numeric
@attribute 'pitchAutocorrelationMax_1' numeric
@attribute 'pitchAutocorrelationDif_1' numeric
@attribute 'pitchWavelet_1' numeric
@attribute 'pitchWaveletMin_1' numeric
@attribute 'pitchWaveletMax_1' numeric
@attribute 'pitchWaveletDif_1' numeric
@attribute 'centroide_1' numeric
@attribute 'centroideMin_1' numeric
@attribute 'centroideMax_1' numeric
@attribute 'centroideDif_1' numeric
@attribute 'rollOff_1' numeric
@attribute 'rollOffMin_1' numeric
@attribute 'rollOffMax_1' numeric
@attribute 'rollOffDif_1' numeric
@attribute 'ganancia_1' numeric
@attribute 'flux_1' numeric
@attribute 'fluxMin_1' numeric
@attribute 'fluxMax_1' numeric
@attribute 'fluxDif_1' numeric
@attribute 'SNR_1' numeric
@attribute 'SNRMax_1' numeric
@attribute 'zeroXMean_1' numeric
@attribute 'ZCRmin_1' numeric
@attribute 'ZCRmax_1' numeric
@attribute 'ZCRmax - ZCRmin_1' numeric
@attribute 'numWordsMinute_1' numeric
@attribute 'duration_1' numeric
@attribute 'pitchFFT_2' numeric
@attribute 'pitchFFTMin_2' numeric
@attribute 'pitchFFTMax_2' numeric
@attribute 'pitchFFTDif_2' numeric
@attribute 'pitchAutocorrelation_2' numeric
@attribute 'pitchAutocorrelationMin_2' numeric
@attribute 'pitchAutocorrelationMax_2' numeric
@attribute 'pitchAutocorrelationDif_2' numeric
@attribute 'pitchWavelet_2' numeric
@attribute 'pitchWaveletMin_2' numeric
@attribute 'pitchWaveletMax_2' numeric
@attribute 'pitchWaveletDif_2' numeric
@attribute 'centroide_2' numeric
@attribute 'centroideMin_2' numeric
@attribute 'centroideMax_2' numeric
@attribute 'centroideDif_2' numeric
@attribute 'rollOff_2' numeric
@attribute 'rollOffMin_2' numeric
@attribute 'rollOffMax_2' numeric
@attribute 'rollOffDif_2' numeric
@attribute 'ganancia_2' numeric
@attribute 'flux_2' numeric
@attribute 'fluxMin_2' numeric
@attribute 'fluxMax_2' numeric
@attribute 'fluxDif_2' numeric
@attribute 'SNR_2' numeric
@attribute 'SNRMax_2' numeric
@attribute 'zeroXMean_2' numeric
@attribute 'ZCRmin_2' numeric
@attribute 'ZCRmax_2' numeric
@attribute 'ZCRmax - ZCRmin_2' numeric
@attribute 'numWordsMinute_2' numeric
@attribute 'duration_2' numeric
@attribute 'pitchFFT_3' numeric
@attribute 'pitchFFTMin_3' numeric
@attribute 'pitchFFTMax_3' numeric
@attribute 'pitchFFTDif_3' numeric
@attribute 'pitchAutocorrelation_3' numeric
@attribute 'pitchAutocorrelationMin_3' numeric
@attribute 'pitchAutocorrelationMax_3' numeric
@attribute 'pitchAutocorrelationDif_3' numeric
@attribute 'pitchWavelet_3' numeric
@attribute 'pitchWaveletMin_3' numeric
@attribute 'pitchWaveletMax_3' numeric
@attribute 'pitchWaveletDif_3' numeric
@attribute 'centroide_3' numeric
@attribute 'centroideMin_3' numeric
@attribute 'centroideMax_3' numeric
@attribute 'centroideDif_3' numeric
@attribute 'rollOff_3' numeric
@attribute 'rollOffMin_3' numeric
@attribute 'rollOffMax_3' numeric
@attribute 'rollOffDif_3' numeric
@attribute 'ganancia_3' numeric
@attribute 'flux_3' numeric
@attribute 'fluxMin_3' numeric
@attribute 'fluxMax_3' numeric
@attribute 'fluxDif_3' numeric
@attribute 'SNR_3' numeric
@attribute 'SNRMax_3' numeric
@attribute 'zeroXMean_3' numeric
@attribute 'ZCRmin_3' numeric
@attribute 'ZCRmax_3' numeric
@attribute 'ZCRmax - ZCRmin_3' numeric
@attribute 'numWordsMinute_3' numeric
@attribute 'duration_3' numeric
@data
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,460.755,275.461,563.786,288.326,137.812,0,172.266,172.266,0.0437,0.2629,0.1471,0.3269,0.1799,18.1678,22.4437,1.2,0,4,4,0,545.669,172.266,172.266,172.266,0,737.223,711.29,918.75,207.46,0,0,0,0,3957.01,979.029,6012.41,5033.38,1313.53,0,4478.91,4478.91,0.1574,0.6057,0.149,1.0809,0.9318,53.2065,184.549,8.625,0,24,24,0,551.474
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.172,172.266,344.531,172.266,711.29,711.29,711.29,0,0,0,0,0,541.43,392.428,835.885,443.457,206.719,172.266,344.531,172.266,0.0305,0.5923,0.4372,0.8164,0.3792,13.043,16.78,3.6,2,5,3,0,545.669,172.266,172.266,172.266,0,796.909,711.29,1225,513.71,0,0,0,0,2879.64,1498.93,5346.86,3847.93,1291.99,172.266,5512.5,5340.23,0.1336,0.4532,0.224,0.6569,0.4329,51.3693,94.4292,5.8333,0,18,18,0,534.059
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.172,172.266,344.531,172.266,711.29,711.29,711.29,0,0,0,0,0,491.533,306.988,842.963,535.976,241.172,172.266,344.531,172.266,0.0343,0.5514,0.2221,0.9601,0.738,14.9105,22.9088,3.2,2,4,2,0,545.669,310.078,172.266,344.531,172.266,912.399,711.29,1378.12,666.835,0,0,0,0,2095.6,1214.86,3430.28,2215.42,482.344,0,1033.59,1033.59,0.242,0.5679,0.3578,1.1582,0.8004,94.6042,189.482,4.8,1,10,9,0,534.059
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.398,172.266,344.531,172.266,711.29,711.29,711.29,0,0,0,0,0,600.842,423.138,778.546,355.408,172.266,0,344.531,344.531,0.0286,0.64,0.5031,0.7768,0.2737,11.1828,11.8099,1.5,0,3,3,0,539.864,172.266,172.266,172.266,0,2842.32,711.29,11025,10313.7,0,0,0,0,3631.16,1302.68,7207.38,5904.7,2790.7,0,8441.02,8441.02,0.094,0.5368,0.2089,0.8951,0.6862,39.8017,65.63,17.8,1,63,62,0,534.059
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,527.157,296.837,873.032,576.194,143.555,0,344.531,344.531,0.0406,0.3562,0.1898,0.6218,0.4321,16.7403,23.1238,1.8333,1,4,3,0,534.059,258.398,172.266,344.531,172.266,1073.64,711.29,1837.5,1126.21,0,0,0,0,4018.82,1452.36,6717.37,5265,2583.98,172.266,6201.56,6029.3,0.0436,0.7962,0.2285,1.3019,1.0734,21.7759,43.0773,19.6667,1,70,69,0,539.864
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,651.126,651.126,651.126,0,0,0,0,0,0.033,0.4356,0.4356,0.4356,0,11.8204,11.8204,1,1,1,0,0,505.034,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,1489.97,776.8,1982.53,1205.73,129.199,0,172.266,172.266,0.3474,0.5305,0.3325,0.9905,0.658,127.261,259.728,4.25,0,12,12,0,528.254
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,1363.38,1186.07,1473.83,287.752,344.531,344.531,344.531,0,0.0273,0.5728,0.3983,0.7988,0.4005,11.4599,13.5675,2.6667,2,3,1,0,545.669,172.266,172.266,172.266,0,876.771,711.29,1160.53,449.236,0,0,0,0,2652.07,979.807,4744.05,3764.25,1412.58,172.266,4995.7,4823.44,0.1486,0.6433,0.2649,1.1184,0.8534,55.5093,117.087,6.2,1,20,19,0,528.254
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,321.693,316.456,326.93,10.4748,0,0,0,0,0.0361,0.3944,0.355,0.4338,0.0788,11.7269,13.3051,0.5,0,1,1,0,516.644,172.266,172.266,172.266,0,1011.43,711.29,2004.55,1293.26,0,0,0,0,3940.58,1529.82,6540.76,5010.95,2067.19,172.266,6029.3,5857.03,0.1031,0.4644,0.1131,1.048,0.935,38.6913,97.8182,16.8,1,66,65,0,528.254
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.078,172.266,344.531,172.266,711.29,711.29,711.29,0,0,0,0,0,610.37,363.948,725.644,361.696,103.359,0,172.266,172.266,0.0447,0.4065,0.1323,0.6891,0.5568,16.9659,27.9771,1.6,1,2,1,0,539.864,172.266,172.266,172.266,0,803.629,711.29,1002.27,290.982,0,0,0,0,2706.18,1345.09,6103.01,4757.92,1136.95,0,5167.97,5167.97,0.2048,0.3635,0.1926,0.6095,0.4169,78.1941,177.111,11.8,0,38,38,0,528.254
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,695.942,264.835,1393.36,1128.53,172.266,0,344.531,344.531,0.0424,0.5648,0.165,0.9175,0.7524,18.1678,29.7106,2.1667,0,5,5,0,539.864,241.172,172.266,516.797,344.531,888.85,711.29,1470,758.71,0,0,0,0,2909.96,669.875,6625.65,5955.78,1481.48,0,5857.03,5857.03,0.1105,0.7612,0.1151,1.0485,0.9334,42.7807,63.4216,11.4,0,37,37,0,534.059
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,791.711,791.711,791.711,0,172.266,172.266,172.266,0,0.0293,0.6658,0.6658,0.6658,0,10.6556,10.6556,2,2,2,0,0,505.034,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,2324.07,786.909,4095.01,3308.1,516.797,0,1894.92,1894.92,0.1533,0.3592,0.0403,0.9774,0.9371,53.4681,82.7182,3.4,0,10,10,0,534.059
'slap','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,476.504,349.368,701.492,352.125,215.332,172.266,344.531,172.266,0.0425,0.4178,0.125,0.7235,0.5985,17.6053,22.6576,2,0,4,4,0,539.864,172.266,172.266,172.266,0,982.92,711.29,1378.12,666.835,0,0,0,0,2258.38,1175.64,3590.09,2414.45,689.062,172.266,1550.39,1378.12,0.1735,0.4733,0.2819,0.6137,0.3318,66.2437,154.892,7.8333,1,20,19,0,534.059
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.41,1033.59,1205.86,172.266,1385.08,711.29,2004.55,1293.26,0,0,0,0,6282.99,1523.82,8009.13,6485.31,6132.66,0,8268.75,8268.75,0.0198,0.5842,0.1117,0.8155,0.7038,11.5489,14.2458,67.8,0,93,93,0,963.628
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,1378.12,1378.12,1378.12,0,0,0,0,0,8073.41,8073.41,8073.41,0,7751.95,7751.95,7751.95,0,0.0139,0.5402,0.5402,0.5402,0,12.9704,12.9704,78,78,78,0,0,505.034
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516.797,172.266,1205.86,1033.59,2795.89,711.29,11025,10313.7,0,0,0,0,6083.44,1808.5,7768.31,5959.81,5455.08,172.266,7407.42,7235.16,0.0229,0.6835,0.5163,1.0539,0.5376,11.6428,16.2474,58.1667,0,93,93,0,940.408
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.219,172.266,1378.12,1205.86,1574.68,882,2004.55,1122.55,0,0,0,0,7183.13,6941.89,7564.94,623.052,6718.36,6029.3,7407.42,1378.12,0.0322,0.6318,0.578,0.6831,0.1051,19.5014,25.7844,70.6667,67,76,9,0,557.279
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.008,172.266,1205.86,1033.59,1861.07,711.29,7350,6638.71,0,0,0,0,5697.65,3016.04,6884.94,3868.9,4254.96,344.531,6718.36,6373.83,0.0286,0.5212,0.1654,0.9547,0.7892,12.5922,18.6725,42.2,0,83,83,0,992.653
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,1030.1,711.29,1470,758.71,0,0,0,0,5888.01,4963.33,6723.78,1760.45,4946.48,3617.58,5857.03,2239.45,0.0389,0.6438,0.4167,0.9005,0.4838,17.6262,33.8875,45.4286,14,71,57,0,545.669
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.926,172.266,344.531,172.266,1639.49,711.29,7350,6638.71,0,0,0,0,6048.85,5045.99,7293.2,2247.21,5027.02,2756.25,7235.16,4478.91,0.03,0.6344,0.5226,0.7627,0.2401,16.1708,22.9732,52.8182,23,76,53,0,592.109
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.062,172.266,1205.86,1033.59,2443.55,848.077,11025,10176.9,0,0,0,0,6610.68,5779.78,7913.61,2133.83,6287.7,4823.44,8268.75,3445.31,0.0232,0.6131,0.3585,0.8921,0.5337,13.4651,18.4325,64.625,37,86,49,0,615.329
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,4131.9,711.29,11025,10313.7,0,0,0,0,6058.39,4178.81,6990.47,2811.65,5323.01,1894.92,7407.42,5512.5,0.0341,0.5397,0.3423,0.79,0.4477,15.0638,23.2705,58.2,32,89,57,0,592.109
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.029,172.266,516.797,344.531,943.715,711.29,1837.5,1126.21,0,0,0,0,5932.69,4880.7,7040.03,2159.33,5075.21,3100.78,6890.62,3789.84,0.0299,0.6016,0.4198,0.8977,0.4778,17.0554,27.5021,56.5385,38,77,39,0,580.499
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.058,172.266,1205.86,1033.59,2428.51,882,11025,10143,0,0,0,0,6256.42,4200.36,7222.72,3022.35,5552.25,1722.66,7235.16,5512.5,0.0288,0.5877,0.386,0.7654,0.3794,16.7499,31.1236,61.9231,41,78,37,0,609.524
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.094,172.266,1205.86,1033.59,1679.31,711.29,11025,10313.7,0,0,0,0,5770.39,4651.8,6845.74,2193.95,4528.12,1722.66,6718.36,4995.7,0.0272,0.6146,0.3947,1.0374,0.6427,13.1965,16.9666,49.2143,31,68,37,0,696.599
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.906,172.266,1205.86,1033.59,4410,1102.5,11025,9922.5,0,0,0,0,5129.76,3988.04,6686.31,2698.27,3158.2,1205.86,6201.56,4995.7,0.0291,0.596,0.3463,0.7946,0.4483,13.8909,18.4584,45.3333,26,78,52,0,777.869
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,1470,1470,1470,0,0,0,0,0,5517.3,5517.3,5517.3,0,3789.84,3789.84,3789.84,0,0.0248,0.6431,0.6431,0.6431,0,11.4577,11.4577,62,62,62,0,0,505.034
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205.86,1205.86,1205.86,0,2004.55,2004.55,2004.55,0,0,0,0,0,6643.78,6643.78,6643.78,0,6029.3,6029.3,6029.3,0,0.0209,0.5663,0.5663,0.5663,0,10.5135,10.5135,67,67,67,0,0,505.034
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.27,172.266,344.531,172.266,1095.61,711.29,2004.55,1293.26,0,0,0,0,6465.25,5181.11,7527.41,2346.3,5790.78,3273.05,7407.42,4134.38,0.0266,0.6276,0.4533,0.8801,0.4267,14.5406,34.3647,59.0769,34,75,41,0,615.329
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.539,172.266,1033.59,861.328,1827.91,711.29,11025,10313.7,0,0,0,0,6152.34,4772.06,7691.59,2919.53,5057.23,1894.92,7924.22,6029.3,0.0267,0.6319,0.4063,1.0063,0.6001,15.6621,20.7147,55.9286,34,89,55,0,632.744
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.504,172.266,1205.86,1033.59,1052.26,711.29,1470,758.71,0,0,0,0,5557.24,1678.65,6669.01,4990.36,4280.8,0,6373.83,6373.83,0.028,0.5645,0.1324,0.8969,0.7646,13.7377,21.33,51.05,0,77,77,0,1114.56
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.332,172.266,344.531,172.266,1104.95,711.29,2004.55,1293.26,0,0,0,0,5959.26,4790.82,6821.86,2031.04,5096.19,1894.92,6718.36,4823.44,0.025,0.5783,0.3381,0.9255,0.5874,13.4231,22.47,56.5833,40,80,40,0,609.524
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.18,172.266,516.797,344.531,2222.37,711.29,11025,10313.7,0,0,0,0,6314.64,4270.58,7283.79,3013.2,5278.71,1205.86,7062.89,5857.03,0.0229,0.5851,0.3172,0.7336,0.4164,11.9916,15.3809,58,25,80,55,0,864.943
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.461,861.328,1033.59,172.266,1030.6,958.696,1102.5,143.804,0,0,0,0,6090.77,5480.07,6701.48,1221.41,6373.83,4823.44,7924.22,3100.78,0.021,0.5711,0.4751,0.667,0.1919,12.1632,12.7886,62.5,60,65,5,0,534.059
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.82,172.266,1033.59,861.328,923.991,711.29,2004.55,1293.26,0,0,0,0,5776.95,4501.85,6847.88,2346.03,4321,1722.66,6029.3,4306.64,0.0246,0.5961,0.4275,0.9084,0.4808,12.0759,18.6139,50.5,16,82,66,0,655.964
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452.197,172.266,1205.86,1033.59,956.876,711.29,2004.55,1293.26,0,0,0,0,6288.52,3242.74,7466.98,4224.24,5426.37,344.531,7751.95,7407.42,0.0331,0.7784,0.6393,0.9431,0.3039,15.6357,22.4887,52.375,0,80,80,0,905.578
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,1590.47,711.29,7350,6638.71,0,0,0,0,6466.69,4806.29,7773.5,2967.21,5738.6,2583.98,8096.48,5512.5,0.0295,0.549,0.3078,0.749,0.4412,14.8387,26.2635,62.3125,46,85,39,0,644.354
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.008,172.266,1378.12,1205.86,1264.95,882,2004.55,1122.55,0,0,0,0,6029.59,4535.51,7083.36,2547.85,5012.93,1550.39,7924.22,6373.83,0.0209,0.6412,0.428,0.8364,0.4084,14.2085,21.6259,59.2,30,85,55,0,621.134
'stroke','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.799,172.266,344.531,172.266,1220.81,711.29,2004.55,1293.26,0,0,0,0,6175.42,5018.48,7250.33,2231.84,5146.44,3273.05,7235.16,3962.11,0.0325,0.5975,0.3533,0.79,0.4367,14.4276,19.1451,53.75,36,78,42,0,563.084
'tickle','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.417,172.266,1205.86,1033.59,1473.55,711.29,7350,6638.71,0,0,0,0,5199.3,3333.85,7081.93,3748.08,4084.36,1205.86,7579.69,6373.83,0.0517,0.7296,0.5105,1.2519,0.7413,34.6255,92.0076,45.6129,21,80,59,0,922.993
'tickle','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,791.027,791.027,791.027,0,344.531,344.531,344.531,0,0.0328,0.2862,0.2862,0.2862,0,12.0439,12.0439,4,4,4,0,0,505.034,605.258,172.266,1205.86,1033.59,985.954,711.29,2004.55,1293.26,0,0,0,0,4611.57,2844.4,7421.7,4577.31,3128.72,689.062,7235.16,6546.09,0.0973,0.7382,0.3191,1.0467,0.7276,56.3928,207.954,39.5135,12,77,65,0,1010.07
'tickle','right_arm',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.228,172.266,1205.86,1033.59,808.72,711.29,1837.5,1126.21,0,0,0,0,4307.89,2425.45,6666.53,4241.08,2878.82,172.266,7062.89,6890.62,0.1121,0.7233,0.2253,1.1572,0.9319,61.5111,214.509,31.4231,6,64,58,0,1056.51
