@relation 'Sound_Gestures: -C 2'
@attribute 'gesture' {'tap', 'slap', 'stroke', 'tickle'}
@attribute 'place' {'head', 'body_left', 'body_right'}
@attribute 'pitchFFT_1' numeric
@attribute 'pitchFFTMin_1' numeric
@attribute 'pitchFFTMax_1' numeric
@attribute 'pitchFFTDif_1' numeric
@attribute 'pitchAutocorrelation_1' numeric
@attribute 'pitchAutocorrelationMin_1' numeric
@attribute 'pitchAutocorrelationMax_1' numeric
@attribute 'pitchAutocorrelationDif_1' numeric
@attribute 'pitchWavelet_1' numeric
@attribute 'pitchWaveletMin_1' numeric
@attribute 'pitchWaveletMax_1' numeric
@attribute 'pitchWaveletDif_1' numeric
@attribute 'centroide_1' numeric
@attribute 'centroideMin_1' numeric
@attribute 'centroideMax_1' numeric
@attribute 'centroideDif_1' numeric
@attribute 'rollOff_1' numeric
@attribute 'rollOffMin_1' numeric
@attribute 'rollOffMax_1' numeric
@attribute 'rollOffDif_1' numeric
@attribute 'ganancia_1' numeric
@attribute 'flux_1' numeric
@attribute 'fluxMin_1' numeric
@attribute 'fluxMax_1' numeric
@attribute 'fluxDif_1' numeric
@attribute 'SNR_1' numeric
@attribute 'SNRMax_1' numeric
@attribute 'zeroXMean_1' numeric
@attribute 'ZCRmin_1' numeric
@attribute 'ZCRmax_1' numeric
@attribute 'ZCRmax - ZCRmin_1' numeric
@attribute 'numWordsMinute_1' numeric
@attribute 'duration_1' numeric
@attribute 'pitchFFT_2' numeric
@attribute 'pitchFFTMin_2' numeric
@attribute 'pitchFFTMax_2' numeric
@attribute 'pitchFFTDif_2' numeric
@attribute 'pitchAutocorrelation_2' numeric
@attribute 'pitchAutocorrelationMin_2' numeric
@attribute 'pitchAutocorrelationMax_2' numeric
@attribute 'pitchAutocorrelationDif_2' numeric
@attribute 'pitchWavelet_2' numeric
@attribute 'pitchWaveletMin_2' numeric
@attribute 'pitchWaveletMax_2' numeric
@attribute 'pitchWaveletDif_2' numeric
@attribute 'centroide_2' numeric
@attribute 'centroideMin_2' numeric
@attribute 'centroideMax_2' numeric
@attribute 'centroideDif_2' numeric
@attribute 'rollOff_2' numeric
@attribute 'rollOffMin_2' numeric
@attribute 'rollOffMax_2' numeric
@attribute 'rollOffDif_2' numeric
@attribute 'ganancia_2' numeric
@attribute 'flux_2' numeric
@attribute 'fluxMin_2' numeric
@attribute 'fluxMax_2' numeric
@attribute 'fluxDif_2' numeric
@attribute 'SNR_2' numeric
@attribute 'SNRMax_2' numeric
@attribute 'zeroXMean_2' numeric
@attribute 'ZCRmin_2' numeric
@attribute 'ZCRmax_2' numeric
@attribute 'ZCRmax - ZCRmin_2' numeric
@attribute 'numWordsMinute_2' numeric
@attribute 'duration_2' numeric
@attribute 'pitchFFT_3' numeric
@attribute 'pitchFFTMin_3' numeric
@attribute 'pitchFFTMax_3' numeric
@attribute 'pitchFFTDif_3' numeric
@attribute 'pitchAutocorrelation_3' numeric
@attribute 'pitchAutocorrelationMin_3' numeric
@attribute 'pitchAutocorrelationMax_3' numeric
@attribute 'pitchAutocorrelationDif_3' numeric
@attribute 'pitchWavelet_3' numeric
@attribute 'pitchWaveletMin_3' numeric
@attribute 'pitchWaveletMax_3' numeric
@attribute 'pitchWaveletDif_3' numeric
@attribute 'centroide_3' numeric
@attribute 'centroideMin_3' numeric
@attribute 'centroideMax_3' numeric
@attribute 'centroideDif_3' numeric
@attribute 'rollOff_3' numeric
@attribute 'rollOffMin_3' numeric
@attribute 'rollOffMax_3' numeric
@attribute 'rollOffDif_3' numeric
@attribute 'ganancia_3' numeric
@attribute 'flux_3' numeric
@attribute 'fluxMin_3' numeric
@attribute 'fluxMax_3' numeric
@attribute 'fluxDif_3' numeric
@attribute 'SNR_3' numeric
@attribute 'SNRMax_3' numeric
@attribute 'zeroXMean_3' numeric
@attribute 'ZCRmin_3' numeric
@attribute 'ZCRmax_3' numeric
@attribute 'ZCRmax - ZCRmin_3' numeric
@attribute 'numWordsMinute_3' numeric
@attribute 'duration_3' numeric
@data
'slap','head',1141.26,344.531,6201.56,5857.03,775.504,711.29,1225,513.71,0,0,0,0,2207.88,1366.1,4079.44,2713.35,1335.06,516.797,3100.78,2583.98,0.0638,0.659,0.3578,0.8588,0.501,50.0832,147.763,17.875,8,46,38,0,644.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,1225,1225,1225,0,0,0,0,0,1594.24,1594.24,1594.24,0,172.266,172.266,172.266,0,0.0583,0.258,0.258,0.258,0,35.2585,35.2585,5,5,5,0,0,603.719
'slap','head',2985.94,1378.12,5857.03,4478.91,1566.52,1225,2004.55,779.545,0,0,0,0,3231.7,2304.06,4095.61,1791.55,2526.56,1550.39,4306.64,2756.25,0.0957,0.8097,0.6823,1.025,0.3427,95.3404,165.464,33,18,44,26,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,1050,1050,1050,0,0,0,0,0,828.83,828.83,828.83,0,172.266,172.266,172.266,0,0.0409,0.1226,0.1226,0.1226,0,32.6667,32.6667,6,6,6,0,0,603.719
'slap','head',3143.85,344.531,6201.56,5857.03,2168.45,711.29,5512.5,4801.21,0,0,0,0,3523.4,2176.49,4730.05,2553.56,3359.18,1033.59,5857.03,4823.44,0.0701,0.8137,0.5798,0.9649,0.3851,58.5174,98.1676,34.5,13,61,48,0,621.134,10163.7,10163.7,10163.7,0,11025,11025,11025,0,0,0,0,0,8896.95,8896.95,8896.95,0,9302.34,9302.34,9302.34,0,0.0148,0.1871,0.1871,0.1871,0,84.9375,84.9375,74,74,74,0,0,603.719,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,699.327,699.327,699.327,0,0,0,0,0,0.0216,0.2941,0.2941,0.2941,0,10.3045,10.3045,1,1,1,0,0,603.719
'slap','head',2296.88,344.531,6201.56,5857.03,906.547,711.29,1297.06,585.769,0,0,0,0,2809.09,1987.28,4201.97,2214.69,2009.77,861.328,3789.84,2928.52,0.1103,0.7589,0.7551,0.7652,0.0101,90.7182,180.864,24,11,46,35,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,729.327,444.376,1268.23,823.858,0,0,0,0,0.0311,0.0657,0.0376,0.1003,0.0627,14.1727,18.9184,0.5,0,1,1,0,760.453
'slap','head',566.016,344.531,1378.12,1033.59,858.064,711.29,1225,513.71,0,0,0,0,2194.76,1221.99,3078.08,1856.09,1230.47,689.062,2411.72,1722.66,0.0798,0.6351,0.4384,0.8608,0.4224,55.6053,200.558,16.4286,5,33,28,0,638.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,906.725,906.725,906.725,0,172.266,172.266,172.266,0,0.0383,0.4307,0.4307,0.4307,0,27.8001,27.8001,4,4,4,0,0,603.719
'slap','head',344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,3251.1,2716.55,3755.54,1038.99,2239.45,861.328,3445.31,2583.98,0.0767,0.6157,0.4428,0.8097,0.3669,59.4498,106.519,22,10,28,18,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,1270.12,519.661,2982.75,2463.09,34.4531,0,172.266,172.266,0.0273,0.1634,0.059,0.4689,0.4099,13.0714,16.4704,0.4,0,1,1,0,714.014
'slap','head',516.797,344.531,689.062,344.531,1911.59,711.29,5512.5,4801.21,0,0,0,0,2481.69,1471.83,3501.91,2030.08,1550.39,689.062,3100.78,2411.72,0.1326,0.7251,0.5185,0.8833,0.3649,104.232,219.455,20.75,11,40,29,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,666.56,422.693,955.459,532.766,0,0,0,0,0.03,0.0566,0.0179,0.0993,0.0814,13.9472,19.6894,1.1111,0,4,4,0,760.453
'slap','head',812.109,344.531,1722.66,1378.12,937.418,711.29,1225,513.71,0,0,0,0,2353.16,1547.32,3605.91,2058.59,1279.69,861.328,1894.92,1033.59,0.0844,0.5755,0.4043,0.7521,0.3478,61.0414,234.93,17.1429,12,30,18,0,638.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,825.301,825.301,825.301,0,172.266,172.266,172.266,0,0.0474,0.3509,0.3509,0.3509,0,29.6128,29.6128,2,2,2,0,0,603.719
'slap','head',344.531,172.266,516.797,344.531,814.032,711.29,1225,513.71,0,0,0,0,2142.67,1820.35,2658.98,838.635,1102.5,861.328,1722.66,861.328,0.1444,0.6,0.3734,0.8816,0.5082,97.7254,274.172,12.4,8,17,9,0,626.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,848.788,848.788,848.788,0,172.266,172.266,172.266,0,0.0656,0.2701,0.2701,0.2701,0,52.4708,52.4708,5,5,5,0,0,603.719
'slap','head',631.641,344.531,1205.86,861.328,1128.82,711.29,1378.12,666.835,0,0,0,0,2316.82,1782.85,2965.46,1182.61,1378.12,861.328,1894.92,1033.59,0.114,0.7401,0.6574,0.8868,0.2293,96.6013,175.058,17,9,26,17,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,586.383,484.54,690.238,205.698,0,0,0,0,0.0296,0.1005,0.0191,0.3466,0.3275,14.266,18.2984,0.4,0,1,1,0,650.159
'slap','head',620.156,344.531,1722.66,1378.12,1134.55,711.29,1575,863.71,0,0,0,0,2094.75,1503.77,2633.86,1130.09,1240.31,861.328,1550.39,689.062,0.0742,0.7043,0.5148,0.8948,0.38,61.5461,188.007,16.8,13,20,7,0,626.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,638.007,550.282,822.127,271.845,43.0664,0,172.266,172.266,0.0315,0.1265,0.0476,0.2018,0.1541,14.5684,17.5515,1,0,3,3,0,632.744
'slap','head',344.531,344.531,344.531,0,1086.69,711.29,1837.5,1126.21,0,0,0,0,2454.99,1670,3625.95,1955.95,1492.97,861.328,2411.72,1550.39,0.1466,0.5123,0.3338,0.6025,0.2687,117.609,183.319,18.3333,8,30,22,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.266,172.266,172.266,0,711.29,711.29,711.29,0,0,0,0,0,873.013,479.32,1597.81,1118.49,28.7109,0,172.266,172.266,0.0292,0.1124,0.0253,0.2722,0.2469,13.6613,17.2531,1,0,3,3,0,667.574
'slap','head',473.731,344.531,689.062,344.531,753.968,711.29,882,170.71,0,0,0,0,1944.05,1616.81,2204.57,587.769,861.328,689.062,1033.59,344.531,0.129,0.5318,0.4018,0.7122,0.3104,106.573,210.093,10,7,11,4,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,735.818,711.29,760.345,49.0545,0,0,0,0,793.76,495.373,1092.15,596.774,344.531,0,689.062,689.062,0.0308,1.1096,1.1002,1.1189,0.0186,30.4355,34.485,5,0,10,10,0,632.744
'slap','head',430.664,344.531,689.062,344.531,711.29,711.29,711.29,0,0,0,0,0,1982.09,1317.51,2338.73,1021.22,904.394,516.797,1378.12,861.328,0.1626,0.6357,0.4737,0.7323,0.2586,124.679,265.138,10.5,6,16,10,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,739.482,673.167,853.87,180.703,43.0664,0,172.266,172.266,0.0247,0.0817,0.031,0.1236,0.0926,10.8751,11.7214,0.25,0,1,1,0,632.744
'slap','head',757.969,516.797,1378.12,861.328,844.657,711.29,1378.12,666.835,0,0,0,0,2624.15,1831.1,3428.4,1597.3,1240.31,689.062,1722.66,1033.59,0.0834,0.5704,0.3908,0.7763,0.3855,62.4739,217.546,23.2,15,27,12,0,626.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,720.091,553.361,938.829,385.468,34.4531,0,172.266,172.266,0.0284,0.1708,0.0343,0.3311,0.2968,13.025,17.6388,1.4,0,5,5,0,661.769
'slap','head',1757.11,344.531,6201.56,5857.03,1009.43,711.29,1297.06,585.769,0,0,0,0,2572.06,1714.39,4007.51,2293.12,1688.2,689.062,3617.58,2928.52,0.0577,0.8067,0.6354,1.0384,0.4031,57.6878,164.944,21,8,40,32,0,626.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,844.097,789.395,898.8,109.405,86.1328,0,172.266,172.266,0.0218,0.1259,0.088,0.1638,0.0758,11.101,11.9265,1,1,1,0,0,609.524
'slap','head',459.375,344.531,516.797,172.266,917.939,711.29,1160.53,449.236,0,0,0,0,2972.23,2565.19,3454.68,889.486,1722.66,1378.12,2411.72,1033.59,0.1532,0.72,0.5391,0.8616,0.3225,159.24,274.188,15.6667,11,20,9,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,766.213,336.646,1442.2,1105.56,28.7109,0,172.266,172.266,0.0523,0.0835,0.0221,0.1628,0.1407,33.6866,44.569,1.5,0,6,6,0,661.769
'slap','head',413.438,344.531,1033.59,689.062,850.336,711.29,1297.06,585.769,0,0,0,0,2004.33,833.287,3347.13,2513.84,1154.18,344.531,2239.45,1894.92,0.0876,0.6132,0.4162,0.9196,0.5034,74.4083,268.824,12.9,4,21,17,0,673.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,958.696,958.696,958.696,0,0,0,0,0,879.548,879.548,879.548,0,172.266,172.266,172.266,0,0.0396,0.4388,0.4388,0.4388,0,25.5165,25.5165,7,7,7,0,0,603.719
'slap','head',631.641,344.531,1205.86,861.328,861.036,711.29,1160.53,449.236,0,0,0,0,3137.81,1855.07,3826.89,1971.82,2296.88,861.328,3100.78,2239.45,0.1177,0.782,0.7487,0.801,0.0524,107.235,186.606,31,17,39,22,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,1023.95,1023.95,1023.95,0,172.266,172.266,172.266,0,0.0359,0.2459,0.2459,0.2459,0,29.1406,29.1406,4,4,4,0,0,603.719
'stroke','head',689.062,344.531,1033.59,689.062,1614.77,1225,2004.55,779.545,0,0,0,0,3121.85,3041.21,3202.49,161.285,2067.19,1894.92,2239.45,344.531,0.0361,0.795,0.7191,0.871,0.1519,37.1462,44.6248,41,29,53,24,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',1033.59,516.797,1550.39,1033.59,1458.15,711.29,2205,1493.71,0,0,0,0,3217.98,2973.87,3462.1,488.231,2067.19,1894.92,2239.45,344.531,0.0313,0.7403,0.7387,0.742,0.0033,33.4553,41.2992,35,27,43,16,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',1033.59,344.531,1722.66,1378.12,1650.8,1297.06,2004.55,707.487,0,0,0,0,3033.16,2734.38,3331.94,597.563,2067.19,1550.39,2583.98,1033.59,0.0622,0.7905,0.728,0.8531,0.125,52.2423,59.1887,29,25,33,8,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',2526.56,344.531,6201.56,5857.03,1019.45,711.29,1297.06,585.769,0,0,0,0,3101.85,2632.27,3549.98,917.706,1894.92,1033.59,2583.98,1550.39,0.0335,0.8249,0.7759,0.9102,0.1342,26.3316,40.9642,32,22,41,19,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',516.797,516.797,516.797,0,711.29,711.29,711.29,0,0,0,0,0,3500.08,3500.08,3500.08,0,2239.45,2239.45,2239.45,0,0.0452,0.6903,0.6903,0.6903,0,37.4867,37.4867,46,46,46,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',574.219,344.531,1033.59,689.062,882.527,711.29,1225,513.71,0,0,0,0,2354.94,2081.15,2892.61,811.459,1091.02,689.062,1894.92,1205.86,0.0622,0.7185,0.3896,1.0168,0.6272,42.9036,61.2199,22,14,32,18,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',861.328,861.328,861.328,0,848.077,848.077,848.077,0,0,0,0,0,2715.25,2715.25,2715.25,0,2067.19,2067.19,2067.19,0,0.1288,0.7143,0.7143,0.7143,0,152.91,152.91,34,34,34,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',861.328,344.531,1894.92,1550.39,711.29,711.29,711.29,0,0,0,0,0,2661.92,1911.76,3688.45,1776.69,1607.81,516.797,2928.52,2411.72,0.0751,0.7129,0.562,0.8408,0.2788,58.6144,79.6212,17,11,27,16,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',401.953,344.531,516.797,172.266,727.642,711.29,760.345,49.0545,0,0,0,0,2343.07,2011.84,2818.27,806.428,1091.02,861.328,1205.86,344.531,0.1026,0.5884,0.5146,0.7016,0.187,79.3582,114.902,22,18,25,7,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',459.375,344.531,516.797,172.266,711.29,711.29,711.29,0,0,0,0,0,2423.32,2238.56,2753.37,514.809,1091.02,861.328,1550.39,689.062,0.0517,0.5174,0.4205,0.5684,0.1479,42.2852,51.6203,19.6667,17,22,5,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',430.664,344.531,516.797,172.266,1072.57,848.077,1297.06,448.982,0,0,0,0,3349.11,3182.93,3515.28,332.35,2325.59,1894.92,2756.25,861.328,0.0444,0.4606,0.4116,0.5095,0.098,47.9785,64.4182,24,21,27,6,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',401.953,344.531,516.797,172.266,711.29,711.29,711.29,0,0,0,0,0,2668.06,2308.42,2982.42,673.994,1378.12,1033.59,1550.39,516.797,0.0284,0.5057,0.4151,0.5966,0.1815,20.5503,28.7644,27,17,38,21,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',516.797,344.531,689.062,344.531,984.375,918.75,1050,131.25,0,0,0,0,2328.55,2214.72,2442.38,227.652,1205.86,1033.59,1378.12,344.531,0.0738,0.6904,0.6372,0.7435,0.1063,77.7948,111.706,20.5,15,26,11,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',430.664,344.531,516.797,172.266,711.29,711.29,711.29,0,0,0,0,0,2577.36,2372.2,3002.94,630.745,1076.66,689.062,1722.66,1033.59,0.0778,0.47,0.2919,0.562,0.2701,57.2261,86.4564,21,14,34,20,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',516.797,516.797,516.797,0,711.29,711.29,711.29,0,0,0,0,0,2942.86,2746.11,3139.62,393.511,1378.12,861.328,1894.92,1033.59,0.0855,0.554,0.5442,0.5639,0.0197,62.0986,74.5882,23.5,19,28,9,0,615.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',732.129,344.531,1722.66,1378.12,927.218,711.29,1575,863.71,0,0,0,0,2673.93,2084.42,3008.31,923.89,1507.32,1033.59,1894.92,861.328,0.065,0.7464,0.4357,1.0505,0.6147,46.8868,88.2048,24.75,17,42,25,0,621.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',430.664,344.531,516.797,172.266,763.979,711.29,816.667,105.376,0,0,0,0,2818.07,2425.01,3211.13,786.111,1550.39,1033.59,2067.19,1033.59,0.0316,0.6717,0.6172,0.7261,0.1089,23.9943,28.5525,25,23,27,4,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,2695.65,2627.62,2763.67,136.055,1291.99,1205.86,1378.12,172.266,0.0492,0.4281,0.3686,0.4875,0.1188,37.5778,41.2684,25.5,22,29,7,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',602.93,344.531,861.328,516.797,779.684,711.29,848.077,136.787,0,0,0,0,2439.38,1967.07,2911.69,944.623,1205.86,516.797,1894.92,1378.12,0.0605,0.9099,0.8725,0.9473,0.0749,49.5942,55.7842,23.5,15,32,17,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',689.062,516.797,861.328,344.531,779.684,711.29,848.077,136.787,0,0,0,0,2774.59,2601.95,2947.24,345.284,1550.39,1378.12,1722.66,344.531,0.0253,0.7229,0.5797,0.866,0.2863,28.0592,29.6293,26,22,30,8,0,609.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',344.531,344.531,344.531,0,711.29,711.29,711.29,0,0,0,0,0,2142.63,2142.63,2142.63,0,861.328,861.328,861.328,0,0.0247,0.5108,0.5108,0.5108,0,16.9273,16.9273,19,19,19,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'stroke','head',7924.22,7924.22,7924.22,0,7350,7350,7350,0,0,0,0,0,4574.93,4574.93,4574.93,0,5340.23,5340.23,5340.23,0,0.0162,0.9464,0.9464,0.9464,0,20.6121,20.6121,62,62,62,0,0,603.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
